The truth of things is the chief nutriment of superior intellects.;Leonardo da Vinci;truth
The truths of religion are never so well understood as by those who have lost the power of reason.;Voltaire;power
The ultimate tragedy is not the oppression and cruelty by the bad people but the silence over that by the good people.;Martin Luther King, Jr.;good
The ultimate value of life depends upon awareness and the power of contemplation rather than upon mere survival.;Aristotle;life
The unexamined life is not worth living.;Socrates;life
The unleashed power of the atom has changed everything save our modes of thinking and we thus drift toward unparalleled catastrophe.;Albert Einstein;power
The use of money is all the advantage there is in having it.;Benjamin Franklin;money
The valiant never taste of death but once.;William Shakespeare;death
The very atmosphere of firearms anywhere and everywhere restrains evil interference - they deserve a place of honor with all that's good.;George Washington;good
The very impossibility in which I find myself to prove that God is not, discovers to me his existence.;Voltaire;god
The very ink with which history is written is merely fluid prejudice.;Mark Twain;history
The virtue of justice consists in moderation, as regulated by wisdom.;Aristotle;wisdom
The virtues, like the Muses, are always seen in groups. A good principle was never found solitary in any breast.;Buddha;good
The way to gain a good reputation is to endeavor to be what you desire to appear.;Socrates;good
The way to see by Faith is to shut the Eye of Reason.;Benjamin Franklin;faith
The weak can never forgive. Forgiveness is the attribute of the strong.;Mahatma Gandhi;forgiveness
The whole of science is nothing more than a refinement of everyday thinking.;Albert Einstein;science
The whole secret of existence is to have no fear. Never fear what will become of you, depend on no one. Only the moment you reject all help are you freed.;Buddha;fear
The will is a beast of burden. If God mounts it, it wishes and goes as God wills if Satan mounts it, it wishes and goes as Satan wills Nor can it choose its rider... the riders contend for its possession.;Martin Luther;god
The will to win, the desire to succeed, the urge to reach your full potential... these are the keys that will unlock the door to personal excellence.;Confucius;motivational
The wise man does not expose himself needlessly to danger, since there are few things for which he cares sufficiently but he is willing, in great crises, to give even his life - knowing that under certain conditions it is not worthwhile to live.;Aristotle;great
The world is full of willing people some willing to work, the rest willing to let them.;Robert Frost;work
The worst disease which can afflict executives in their work is not, as popularly supposed, alcoholism it's egotism.;Robert Frost;work
Then not only an old man, but also a drunkard, becomes a second time a child.;Plato;time
Then not only custom, but also nature affirms that to do is more disgraceful than to suffer injustice, and that justice is equality.;Plato;equality
There are books of which the backs and covers are by far the best parts.;Charles Dickens;best
There are dark shadows on the earth, but its lights are stronger in the contrast.;Charles Dickens;strength
There are many people who feel that it is useless and futile to continue talking about peace and non-violence against a government whose only reply is savage attacks on an unarmed and defenceless people.;Nelson Mandela;government
There are no such things as applied sciences, only applications of science.;Louis Pasteur;science
There are only two forces that unite men - fear and interest.;Napoleon Bonaparte;fear
There are only two mistakes one can make along the road to truth not going all the way, and not starting.;Buddha;truth
There are people in the world so hungry, that God cannot appear to them except in the form of bread.;Mahatma Gandhi;god
There are people who can do all fine and heroic things but one - keep from telling their happiness to the unhappy.;Mark Twain;happiness
There are sadistic scientists who hurry to hunt down errors instead of establishing the truth.;Marie Curie;truth
There are several good protections against temptation, but the surest is cowardice.;Mark Twain;good
There are three classes of men lovers of wisdom, lovers of honor, and lovers of gain.;Plato;men
There are three faithful friends - an old wife, an old dog, and ready money.;Benjamin Franklin;money
There are three methods to gaining wisdom. The first is reflection, which is the highest. The second is limitation, which is the easiest. The third is experience, which is the bitterest.;Confucius;experience
There are truths which are not for all men, nor for all times.;Voltaire;men
There are two kinds of teachers: the kind that fill you with so much quail shot that you can't move, and the kind that just gives you a little prod behind and you jump to the skies.;Robert Frost;teacher
There are two things a person should never be angry at, what they can help, and what they cannot.;Plato;anger
There can be no deep disappointment where there is not deep love.;Martin Luther King, Jr.;love
There can be no greater error than to expect, or calculate, upon real favors from nation to nation. It is an illusion which experience must cure, which a just pride ought to discard.;George Washington;experience
There can be no keener revelation of a society's soul than the way in which it treats its children.;Nelson Mandela;society
There comes a time when the mind takes a higher plane of knowledge but can never prove how it got there.;Albert Einstein;knowledge
There does not exist a category of science to which one can give the name applied science. There are science and the applications of science, bound together as the fruit of the tree which bears it.;Louis Pasteur;science
There has never been a protracted war from which a country has benefited.;Sun Tzu;war
There has to be evil so that good can prove its purity above it.;Buddha;good
There have been many great men that have flattered the people who ne'er loved them.;William Shakespeare;great
There is a natural aristocracy among men. The grounds of this are virtue and talents.;Thomas Jefferson;men
There is a tide in the affairs of men, Which taken at the flood, leads on to fortune. Omitted, all the voyage of their life is bound in shallows and in miseries. On such a full sea are we now afloat. And we must take the current when it serves, or lose our ventures.;William Shakespeare;life
There is a wisdom of the head, and a wisdom of the heart.;Charles Dickens;wisdom
There is another old poet whose name I do not now remember who said, 'Truth is the daughter of Time.';Abraham Lincoln;time
There is geometry in the humming of the strings, there is music in the spacing of the spheres.;Pythagoras;music
There is joy in work. There is no happiness except in the realization that we have accomplished something.;Henry Ford;happiness
There is more to life than increasing its speed.;Mahatma Gandhi;life
There is no easy walk to freedom anywhere, and many of us will have to pass through the valley of the shadow of death again and again before we reach the mountaintop of our desires.;Nelson Mandela;death
There is no great genius without a mixture of madness.;Aristotle;great
There is no harm in repeating a good thing.;Plato;good
There is no instance of a nation benefitting from prolonged warfare.;Sun Tzu;war
There is no kind of dishonesty into which otherwise good people more easily and frequently fall than that of defrauding the government.;Benjamin Franklin;good
There is no more lovely, friendly and charming relationship, communion or company than a good marriage.;Martin Luther;anniversary
There is no passion to be found playing small - in settling for a life that is less than the one you are capable of living.;Nelson Mandela;life
There is no principle worth the name if it is not wholly good.;Mahatma Gandhi;good
There is no substitute for hard work.;Thomas A. Edison;work
There is no such thing as a good tax.;Winston Churchill;good
There is no such thing as part freedom.;Nelson Mandela;freedom
There is not a truth existing which I fear... or would wish unknown to the whole world.;Thomas Jefferson;fear
There is nothing I fear more than waking up without a program that will help me bring a little happiness to those with no resources, those who are poor, illiterate, and ridden with terminal disease.;Nelson Mandela;fear
There is nothing either good or bad but thinking makes it so.;William Shakespeare;good
There is nothing more tragic than to find an individual bogged down in the length of life, devoid of breadth.;Martin Luther King, Jr.;life
There is nothing nobler or more admirable than when two people who see eye to eye keep house as man and wife, confounding their enemies and delighting their friends.;Homer;marriage
There is nothing so strong or safe in an emergency of life as the simple truth.;Charles Dickens;truth
There is nothing that wastes the body like worry, and one who has any faith in God should be ashamed to worry about anything whatsoever.;Mahatma Gandhi;faith
There is one kind of robber whom the law does not strike at, and who steals what is most precious to men: time.;Napoleon Bonaparte;men
There is one rule for the industrialist and that is: Make the best quality of goods possible at the lowest cost possible, paying the highest wages possible.;Henry Ford;best
There must always remain something that is antagonistic to good.;Plato;good
There never was a truly great man that was not at the same time truly virtuous.;Benjamin Franklin;great
There never was any heart truly great and generous, that was not also tender and compassionate.;Robert Frost;great
There was never a good war, or a bad peace.;Benjamin Franklin;good
There will be no end to the troubles of states, or of humanity itself, till philosophers become kings in this world, or till those we now call kings and rulers really and truly become philosophers, and political power and philosophy thus come into the same hands.;Plato;power
There will one day spring from the brain of science a machine or force so fearful in its potentialities, so absolutely terrifying, that even man, the fighter, who will dare torture and death in order to inflict torture and death, will be appalled, and so abandon war forever.;Thomas A. Edison;death
There's a victory, and defeat the first and best of victories, the lowest and worst of defeats which each man gains or sustains at the hands not of another, but of himself.;Plato;best
There's no art to find the mind's construction in the face.;William Shakespeare;art
Therefore, the good of man must be the end of the science of politics.;Aristotle;good
Therefore, when I considered this carefully, the contempt which I had to fear because of the novelty and apparent absurdity of my view, nearly induced me to abandon utterly the work I had begun.;Nicolaus Copernicus;fear
These are not dark days: these are great days - the greatest days our country has ever lived.;Winston Churchill;great
These men ask for just the same thing, fairness, and fairness only. This, so far as in my power, they, and all others, shall have.;Abraham Lincoln;equality
These technologies can make life easier, can let us touch people we might not otherwise. You may have a child with a birth defect and be able to get in touch with other parents and support groups, get medical information, the latest experimental drugs. These things can profoundly influence life. I'm not downplaying that.;Steve Jobs;life
They certainly give very strange names to diseases.;Plato;medical
They do not love that do not show their love.;William Shakespeare;love
They must often change, who would be constant in happiness or wisdom.;Confucius;change
Things don't have to change the world to be important.;Steve Jobs;change
Things done well and with a care, exempt themselves from fear.;William Shakespeare;fear
Think of all the beauty still left around you and be happy.;Anne Frank;beauty
Thinking is the hardest work there is, which is probably the reason why so few engage in it.;Henry Ford;work
Thinking: the talking of the soul with itself.;Plato;inspirational
This country, with its institutions, belongs to the people who inhabit it. Whenever they shall grow weary of the existing government, they can exercise their constitutional right of amending it, or exercise their revolutionary right to overthrow it.;Abraham Lincoln;government
This is a fantastic time to be entering the business world, because business is going to change more in the next 10 years than it has in the last 50.;Bill Gates;business
This is no time for ease and comfort. It is time to dare and endure.;Winston Churchill;time
This is what customers pay us for - to sweat all these details so it's easy and pleasant for them to use our computers. We're supposed to be really good at this. That doesn't mean we don't listen to customers, but it's hard for them to tell you what they want when they've never seen anything remotely like it.;Steve Jobs;computers
This revolution, the information revoultion, is a revolution of free energy as well, but of another kind: free intellectual energy. It's very crude today, yet our Macintosh computer takes less power than a 100-watt bulb to run it and it can save you hours a day. What will it be able to do ten or 20 years from now, or 50 years from now?;Steve Jobs;power
Those disputing, contradicting, and confuting people are generally unfortunate in their affairs. They get victory, sometimes, but they never get good will, which would be of more use to them.;Benjamin Franklin;good
Those who are free of resentful thoughts surely find peace.;Buddha;peace
Those who can win a war well can rarely make a good peace and those who could make a good peace would never have won the war.;Winston Churchill;good
Those who deny freedom to others deserve it not for themselves.;Abraham Lincoln;freedom
Those who educate children well are more to be honored than they who produce them for these only gave them life, those the art of living well.;Aristotle;art
Those who excel in virtue have the best right of all to rebel, but then they are of all men the least inclined to do so.;Aristotle;best
Those who govern, having much business on their hands, do not generally like to take the trouble of considering and carrying into execution new projects. The best public measures are therefore seldom adopted from previous wisdom, but forced by the occasion.;Benjamin Franklin;best
Those who intend on becoming great should love neither themselves nor their own things, but only what is just, whether it happens to be done by themselves or others.;Plato;great
Those who know how to think need no teachers.;Mahatma Gandhi;teacher
Those who say religion has nothing to do with politics do not know what religion is.;Mahatma Gandhi;politics
Thou wilt find rest from vain fancies if thou doest every act in life as though it were thy last.;Aristotle;life
Thousands of candles can be lighted from a single candle, and the life of the candle will not be shortened. Happiness never decreases by being shared.;Buddha;happiness
Three things cannot be long hidden: the sun, the moon, and the truth.;Buddha;truth
Thunder is good, thunder is impressive but it is lightning that does the work.;Mark Twain;good
Thus it is that in war the victorious strategist only seeks battle after the victory has been won, whereas he who is destined to defeat first fights and afterwards looks for victory.;Sun Tzu;war
Thus, what is of supreme importance in war is to attack the enemy's strategy.;Sun Tzu;war
Time and money spent in helping men to do more for themselves is far better than mere giving.;Henry Ford;men
Time and the hour run through the roughest day.;William Shakespeare;time
Time is money.;Benjamin Franklin;money
Time is what prevents everything from happening at once.;Albert Einstein;time
Time stays long enough for anyone who will use it.;Leonardo da Vinci;time
Time, which alone makes the reputation of men, ends by making their defects respectable.;Voltaire;alone
Times and conditions change so rapidly that we must keep our aim constantly focused on the future.;Walt Disney;change
Timid men prefer the calm of despotism to the tempestuous sea of liberty.;Thomas Jefferson;men
To Follow by faith alone is to follow blindly.;Benjamin Franklin;alone
To be a poet is a condition, not a profession.;Robert Frost;work
To be good is noble but to show others how to be good is nobler and no trouble.;Mark Twain;good
To be idle is a short road to death and to be diligent is a way of life foolish people are idle, wise people are diligent.;Buddha;death
To be prepared for war is one of the most effective means of preserving peace.;George Washington;peace
To be social is to be forgiving.;Robert Frost;forgiveness
To believe in God is impossible not to believe in Him is absurd.;Voltaire;god
To conceal anything from those to whom I am attached, is not in my nature. I can never close my lips where I have opened my heart.;Charles Dickens;nature
To deprive a man of his natural liberty and to deny to him the ordinary amenities of life is worse then starving the body it is starvation of the soul, the dweller in the body.;Mahatma Gandhi;life
To do a great right do a little wrong.;William Shakespeare;great
To do all that one is able to do, is to be a man to do all that one would like to do, is to be a god.;Napoleon Bonaparte;god
To enjoy good health, to bring true happiness to one's family, to bring peace to all, one must first discipline and control one's own mind. If a man can control his mind he can find the way to Enlightenment, and all wisdom and virtue will naturally come to him.;Buddha;family
To gather with God's people in united adoration of the Father is as necessary to the Christian life as prayer.;Martin Luther;god
To have a great idea, have a lot of them.;Thomas A. Edison;great
To have a great man for an intimate friend seems pleasant to those who have never tried it those who have, fear it.;Homer;fear
To help a friend in need is easy, but to give him your time is not always opportune.;Charlie Chaplin;time
To hold a pen is to be at war.;Voltaire;war
To improve is to change to be perfect is to change often.;Winston Churchill;change
To invent, you need a good imagination and a pile of junk.;Thomas A. Edison;good
To keep the body in good health is a duty... otherwise we shall not be able to keep our mind strong and clear.;Buddha;good
To kill an error is as good a service as, and sometimes even better than, the establishing of a new truth or fact.;Charles Darwin;good
To know that we know what we know, and to know that we do not know what we do not know, that is true knowledge.;Nicolaus Copernicus;knowledge
To know, is to know that you know nothing. That is the meaning of true knowledge.;Socrates;knowledge
To lengthen thy life, lessen thy meals.;Benjamin Franklin;life
To live a pure unselfish life, one must count nothing as one's own in the midst of abundance.;Buddha;life
To love rightly is to love what is orderly and beautiful in an educated and disciplined way.;Plato;love
To me there has never been a higher source of earthly honor or distinction than that connected with advances in science.;Isaac Newton;science
To my mind the old masters are not art their value is in their scarcity.;Thomas A. Edison;art
To myself I am only a child playing on the beach, while vast oceans of truth lie undiscovered before me.;Isaac Newton;truth
To penetrate and dissipate these clouds of darkness, the general mind must be strengthened by education.;Thomas Jefferson;education
To prefer evil to good is not in human nature and when a man is compelled to choose one of two evils, no one will choose the greater when he might have the less.;Plato;good
To raise new questions, new possibilities, to regard old problems from a new angle, requires creative imagination and marks real advance in science.;Albert Einstein;imagination
To run away from trouble is a form of cowardice and, while it is true that the suicide braves death, he does it not for some noble object but to escape some ill.;Aristotle;death
To sin by silence when they should protest makes cowards of men.;Abraham Lincoln;men
To succeed in life, you need two things: ignorance and confidence.;Mark Twain;life
To the living we owe respect, but to the dead we owe only the truth.;Voltaire;respect
Trifles make perfection, and perfection is no trifle.;Michelangelo;art
True art is characterized by an irresistible urge in the creative artist.;Albert Einstein;art
True friendship is a plant of slow growth, and must undergo and withstand the shocks of adversity, before it is entitled to the appellation.;George Washington;friendship
True knowledge exists in knowing that you know nothing.;Socrates;knowledge
True religion is real living living with all one's soul, with all one's goodness and righteousness.;Albert Einstein;religion
True wisdom comes to each of us when we realize how little we understand about life, ourselves, and the world around us.;Socrates;life
Truth is by nature self-evident. As soon as you remove the cobwebs of ignorance that surround it, it shines clear.;Mahatma Gandhi;nature
Truth is certainly a branch of morality and a very important one to society.;Thomas Jefferson;society
Truth is mighty and will prevail. There is nothing wrong with this, except that it ain't so.;Mark Twain;truth
Truth is stranger than fiction, but it is because Fiction is obliged to stick to possibilities Truth isn't.;Mark Twain;truth
Truth is the beginning of every good to the gods, and of every good to man.;Plato;good
Truth is the most valuable thing we have. Let us economize it.;Mark Twain;truth
Truth never damages a cause that is just.;Mahatma Gandhi;truth
Truth stands, even if there be no public support. It is self-sustained.;Mahatma Gandhi;truth
Truth will ultimately prevail where there is pains to bring it to light.;George Washington;truth
Try not to become a man of success, but rather try to become a man of value.;Albert Einstein;success
Twice and thrice over, as they say, good is it to repeat and review what is good.;Plato;good
Two such as you with such a master speed, cannot be parted nor be swept away, from one another once you are agreed, that life is only life forevermore, together wing to wing and oar to oar.;Robert Frost;life
Unwearied ceaseless effort is the price that must be paid for turning faith into a rich infallible experience.;Mahatma Gandhi;experience
Very learned women are to be found, in the same manner as female warriors but they are seldom or ever inventors.;Voltaire;women
Victorious warriors win first and then go to war, while defeated warriors go to war first and then seek to win.;Sun Tzu;war
Violent means will give violent freedom. That would be a menace to the world and to India herself.;Mahatma Gandhi;freedom
Violent men have not been known in history to die to a man. They die up to a point.;Mahatma Gandhi;history
Virtue is not left to stand alone. He who practices it will have neighbors.;Confucius;alone
Virtue is persecuted more by the wicked than it is loved by the good.;Buddha;good
Walking is the best possible exercise. Habituate yourself to walk very fast.;Thomas Jefferson;best
War - An act of violence whose object is to constrain the enemy, to accomplish our will.;George Washington;war
War is a game that is played with a smile. If you can't smile, grin. If you can't grin, keep out of the way till you can.;Winston Churchill;smile
War is a poor chisel to carve out tomorrow.;Martin Luther King, Jr.;war
War is an instrument entirely inefficient toward redressing wrong and multiplies, instead of indemnifying losses.;Thomas Jefferson;war
War is mainly a catalogue of blunders.;Winston Churchill;war
War is the business of barbarians.;Napoleon Bonaparte;business
War is the greatest plague that can afflict humanity, it destroys religion, it destroys states, it destroys families. Any scourge is preferable to it.;Martin Luther;religion
Waste is worse than loss. The time is coming when every person who lays claim to ability will keep the question of waste before him constantly. The scope of thrift is limitless.;Thomas A. Edison;time
Water is the driving force of all nature.;Leonardo da Vinci;nature
We all want to help one another. Human beings are like that. We want to live by each other's happiness, not by each other's misery.;Charlie Chaplin;happiness
We always overestimate the change that will occur in the next two years and underestimate the change that will occur in the next ten. Don't let yourself be lulled into inaction.;Bill Gates;change
We are all born ignorant, but one must work hard to remain stupid.;Benjamin Franklin;work
We are all full of weakness and errors let us mutually pardon each other our follies - it is the first law of nature.;Voltaire;nature
We are more thoroughly an enlightened people, with respect to our political interests, than perhaps any other under heaven. Every man among us reads, and is so easy in his circumstances as to have leisure for conversations of improvement and for acquiring information.;Benjamin Franklin;respect
We are not makers of history. We are made by history.;Martin Luther King, Jr.;history
We are persuaded that good Christians will always be good citizens, and that where righteousness prevails among individuals the Nation will be great and happy. Thus while just government protects all in their religious rights, true religion affords to government it's surest support.;George Washington;good
We are rarely proud when we are alone.;Voltaire;alone
We are time's subjects, and time bids be gone.;William Shakespeare;time
We are twice armed if we fight with faith.;Plato;faith
We believed in our idea - a family park where parents and children could have fun- together.;Walt Disney;family
We can easily forgive a child who is afraid of the dark the real tragedy of life is when men are afraid of the light.;Plato;life
We did it Disneyland, in the knowledge that most of the people I talked to thought it would be a financial disaster - closed and forgotten within the first year.;Walt Disney;knowledge
We do not covet anything from any nation except their respect.;Winston Churchill;respect
We do not learn and what we call learning is only a process of recollection.;Plato;learning
We don't get a chance to do that many things, and every one should be really excellent. Because this is our life. Life is brief, and then you die, you know? So this is what we've chosen to do with our life.;Steve Jobs;life
We don't want tradition. We want to live in the present and the only history that is worth a tinker's dam is the history we make today.;Henry Ford;history
We have always found the Irish a bit odd. They refuse to be English.;Winston Churchill;saintpatricksday
We have guided missiles and misguided men.;Martin Luther King, Jr.;men
We have the best government that money can buy.;Mark Twain;best
We hire people who want to make the best things in the world.;Steve Jobs;best
We hold these truths to be self-evident: that all men are created equal that they are endowed by their Creator with certain unalienable rights that among these are life, liberty, and the pursuit of happiness.;Thomas Jefferson;happiness
We made the buttons on the screen look so good you'll want to lick them.;Steve Jobs;good
We make a living by what we get, but we make a life by what we give.;Winston Churchill;government
We make war that we may live in peace.;Aristotle;peace
We must accept finite disappointment, but never lose infinite hope.;Martin Luther King, Jr.;hope
We must build dikes of courage to hold back the flood of fear.;Martin Luther King, Jr.;courage
We must concentrate not merely on the negative expulsion of war but the postive affirmation of peace.;Martin Luther King, Jr.;peace
We must cultivate our own garden. When man was put in the garden of Eden he was put there so that he should work, which proves that man was not born to rest.;Voltaire;gardening
We must develop and maintain the capacity to forgive. He who is devoid of the power to forgive is devoid of the power to love. There is some good in the worst of us and some evil in the best of us. When we discover this, we are less prone to hate our enemies.;Martin Luther King, Jr.;best
We must learn to live together as brothers or perish together as fools.;Martin Luther King, Jr.;learning
We must use time creatively.;Martin Luther King, Jr.;time
We must use time wisely and forever realize that the time is always ripe to do right.;Nelson Mandela;time
We occasionally stumble over the truth but most of us pick ourselves up and hurry off as if nothing had happened.;Winston Churchill;truth
We ought to fly away from earth to heaven as quickly as we can and to fly away is to become like God, as far as this is possible and to become like him is to become holy, just, and wise.;Plato;god
We praise a man who feels angry on the right grounds and against the right persons and also in the right manner at the right moment and for the right length of time.;Aristotle;time
We shall defend our island, whatever the cost may be, we shall fight on the beaches, we shall fight on the landing grounds, we shall fight in the fields and in the streets, we shall fight in the hills we shall never surrender.;Winston Churchill;war
We shape our buildings thereafter they shape us.;Winston Churchill;architecture
We should all grow our own food and do our own waste processing, we really should.;Bill Gates;food
We should feel sorrow, but not sink under its oppression.;Confucius;sympathy
We should meet abuse by forbearance. Human nature is so constituted that if we take absolutely no notice of anger or abuse, the person indulging in it will soon weary of it and stop.;Mahatma Gandhi;anger
We should not look back unless it is to derive useful lessons from past errors, and for the purpose of profiting by dearly bought experience.;George Washington;experience
We should take care not to make the intellect our god it has, of course, powerful muscles, but no personality.;Albert Einstein;god
We still do not know one thousandth of one percent of what nature has revealed to us.;Albert Einstein;nature
We the people are the rightful masters of both Congress and the courts, not to overthrow the Constitution but to overthrow the men who pervert the Constitution.;Abraham Lincoln;men
We think the Mac will sell zillions, but we didn't build the Mac for anybody else. We built it for ourselves. We were the group of people who were going to judge whether it was great or not. We weren't going to go out and do market research. We just wanted to build the best thing we could build.;Steve Jobs;best
We want to reinvent the phone. What's the killer app? The killer app is making calls! It's amazing how hard it is to make calls on most phones. We want to let you use contacts like never before - sync your iPhone with your PC or mac.;Steve Jobs;amazing
We will have to repent in this generation not merely for the vitriolic words and actions of the bad people, but for the appalling silence of the good people.;Martin Luther King, Jr.;good
We're going to be able to ask our computers to monitor things for us, and when certain conditions happen, are triggered, the computers will take certain actions and inform us after the fact.;Steve Jobs;computers
We've demonstrated a strong track record of being very disciplined with the use of our cash. We don't let it burn a hole in our pocket, we don't allow it to motivate us to do stupid acquisitions. And so I think that we'd like to continue to keep our powder dry, because we do feel that there are one or more strategic opportunities in the future.;Steve Jobs;future
We've got to put a lot of money into changing behavior.;Bill Gates;money
Weakness of attitude becomes weakness of character.;Albert Einstein;attitude
Wealth is well known to be a great comforter.;Plato;great
Wealth, like happiness, is never attained when sought after directly. It comes as a by-product of providing a useful service.;Henry Ford;happiness
Well I think any author or musician is anxious to have legitimate sales of their products, partly so they're rewarded for their success, partly so they can go on and do new things.;Bill Gates;success
Well done is better than well said.;Benjamin Franklin;motivational
Well private money can take risks in a way that government money often isn't willing to.;Bill Gates;government
Well, if Fortune be a woman, she's a good wench for this gear.;William Shakespeare;good
Were it left to me to decide whether we should have a government without newspapers, or newspapers without a government, I should not hesitate a moment to prefer the latter.;Thomas Jefferson;government
What a book a devil's chaplain might write on the clumsy, wasteful, blundering, low, and horribly cruel work of nature!;Charles Darwin;nature
What a good thing Adam had. When he said a good thing he knew nobody had said it before.;Mark Twain;good
What a heavy burden is a name that has become too famous.;Voltaire;famous
What a piece of work is a man, how noble in reason, how infinite in faculties, in form and moving how express and admirable, in action how like an angel, in apprehension how like a god.;William Shakespeare;god
What a wee little part of a person's life are his acts and his words! His real life is led in his head, and is known to none but himself.;Mark Twain;life
What do I think of Western civilization? I think it would be a very good idea.;Mahatma Gandhi;good
What is a friend? A single soul dwelling in two bodies.;Aristotle;friendship
What is history but a fable agreed upon?;Napoleon Bonaparte;history
What is tolerance? It is the consequence of humanity. We are all formed of frailty and error let us pardon reciprocally each other's folly - that is the first law of nature.;Voltaire;nature
What is true of the individual will be tomorrow true of the whole nation if individuals will but refuse to lose heart and hope.;Mahatma Gandhi;hope
What it lies in our power to do, it lies in our power not to do.;Aristotle;power
What most persons consider as virtue, after the age of 40 is simply a loss of energy.;Voltaire;age
What then do you call your soul? What idea have you of it? You cannot of yourselves, without revelation, admit the existence within you of anything but a power unknown to you of feeling and thinking.;Voltaire;power
What's right about America is that although we have a mess of problems, we have great capacity - intellect and resources - to do some thing about them.;Henry Ford;great
Whatever I have tried to do in life, I have tried with all my heart to do it well whatever I have devoted myself to, I have devoted myself completely in great aims and in small I have always thoroughly been in earnest.;Charles Dickens;great
Whatever deceives men seems to produce a magical enchantment.;Plato;men
Whatever is begun in anger ends in shame.;Benjamin Franklin;anger
Whatever words we utter should be chosen with care for people will hear them and be influenced by them for good or ill.;Buddha;good
Whatever you are, be a good one.;Abraham Lincoln;good
Whatever your heart clings to and confides in, that is really your God.;Martin Luther;god
Whatever your life's work is, do it well. A man should do his job so well that the living, the dead, and the unborn could do it no better.;Martin Luther King, Jr.;life
When I admire the wonders of a sunset or the beauty of the moon, my soul expands in the worship of the creator.;Mahatma Gandhi;beauty
When I am abroad, I always make it a rule never to criticize or attack the government of my own country. I make up for lost time when I come home.;Winston Churchill;government
When I am getting ready to reason with a man, I spend one-third of my time thinking about myself and what I am going to say and two-thirds about him and what he is going to say.;Abraham Lincoln;time
When I am traveling in a carriage, or walking after a good meal, or during the night when I cannot sleep it is on such occasions that ideas flow best and most abundantly.;Wolfgang Amadeus Mozart;best
When I approach a child, he inspires in me two sentiments tenderness for what he is, and respect for what he may become.;Louis Pasteur;respect
When I do good, I feel good. When I do bad, I feel bad. That's my religion.;Abraham Lincoln;good
When a father gives to his son, both laugh when a son gives to his father, both cry.;William Shakespeare;fathersday
When a man assumes a public trust he should consider himself a public property.;Thomas Jefferson;trust
When anger rises, think of the consequences.;Confucius;anger
When angry count to ten before you speak. If very angry, count to one hundred.;Thomas Jefferson;anger
When angry, count to four when very angry, swear.;Mark Twain;anger
When in doubt tell the truth.;Mark Twain;truth
When it is a question of money, everybody is of the same religion.;Voltaire;money
When it is obvious that the goals cannot be reached, don't adjust the goals, adjust the action steps.;Confucius;wisdom
When men and woman die, as poets sung, his heart's the last part moves, her last, the tongue.;Benjamin Franklin;men
When men speak ill of thee, live so as nobody may believe them.;Plato;men
When one has the feeling of dislike for evil, when one feels tranquil, one finds pleasure in listening to good teachings when one has these feelings and appreciates them, one is free of fear.;Buddha;fear
When people do not respect us we are sharply offended yet in his private heart no man much respects himself.;Mark Twain;respect
When restraint and courtesy are added to strength, the latter becomes irresistible.;Mahatma Gandhi;strength
When small men attempt great enterprises, they always end by reducing them to the level of their mediocrity.;Napoleon Bonaparte;great
When sorrows come, they come not single spies, but in battalions.;William Shakespeare;sympathy
When the people fear the government, there is tyranny. When the government fears the people, there is liberty.;Thomas Jefferson;fear
When the solution is simple, God is answering.;Albert Einstein;god
When the tyrant has disposed of foreign enemies by conquest or treaty, and there is nothing more to fear from them, then he is always stirring up some war or other, in order that the people may require a leader.;Plato;fear
When the war of the giants is over the wars of the pygmies will begin.;Winston Churchill;war
When we are born we cry that we are come to this great stage of fools.;William Shakespeare;great
When we remember we are all mad, the mysteries disappear and life stands explained.;Mark Twain;life
When you are courting a nice girl an hour seems like a second. When you sit on a red-hot cinder a second seems like an hour. That's relativity.;Albert Einstein;funny
When you are winning a war almost everything that happens can be claimed to be right and wise.;Winston Churchill;war
When you fish for love, bait with your heart, not your brain.;Mark Twain;love
When you have got an elephant by the hind legs and he is trying to run away, it's best to let him run.;Abraham Lincoln;best
When you know a thing, to hold that you know it, and when you do not know a thing, to allow that you do not know it - this is knowledge.;Confucius;knowledge
When you're young, you look at television and think, there's a conspiracy. The networks have conspired to dumb us down. But when you get a little older, you realize that's not true. The networks are in business to give people exactly what they want.;Steve Jobs;business
Whenever a man has cast a longing eye on offices, a rottenness begins in his conduct.;Thomas Jefferson;politics
Whenever the people are well-informed, they can be trusted with their own government.;Thomas Jefferson;government
Whenever you find yourself on the side of the majority, it is time to pause and reflect.;Mark Twain;business
Where globalization means, as it so often does, that the rich and powerful now have new means to further enrich and empower themselves at the cost of the poorer and weaker, we have a responsibility to protest in the name of universal freedom.;Nelson Mandela;freedom
Where love is, there God is also.;Mahatma Gandhi;god
Where the spirit does not work with the hand, there is no art.;Leonardo da Vinci;art
Where there is love there is life.;Mahatma Gandhi;life
Where there is reverence there is fear, but there is not reverence everywhere that there is fear, because fear presumably has a wider extension than reverence.;Socrates;fear
Where there is shouting, there is no true knowledge.;Leonardo da Vinci;knowledge
Where there's marriage without love, there will be love without marriage.;Benjamin Franklin;love
Whether if soul did not exist time would exist or not, is a question that may fairly be asked for if there cannot be someone to count there cannot be anything that can be counted, so that evidently there cannot be number for number is either what has been, or what can be, counted.;Aristotle;time
Which death is preferably to every other? 'The unexpected'.;Julius Caesar;death
While I thought that I was learning how to live, I have been learning how to die.;Leonardo da Vinci;death
